temp,X,Y,T
11.7462091445923,-20,-40,751.5
11.6558609008789,-18.0263156890869,-40,751.5
11.6441631317139,-16.0526313781738,-40,751.5
11.348072052002,-14.0789470672607,-40,751.5
11.0731039047241,-12.1052627563477,-40,751.5
10.9807605743408,-10.1315793991089,-40,751.5
10.9678916931152,-8.1578950881958,-40,751.5
10.7310771942139,-6.18421030044556,-40,751.5
10.5842971801758,-4.21052646636963,-40,751.5
10.9890956878662,-2.23684215545654,-40,751.5
11.3301105499268,-0.263157904148102,-40,751.5
11.4970798492432,1.71052634716034,-40,751.5
11.2344512939453,3.68421053886414,-40,751.5
11.2685031890869,5.65789461135864,-40,751.5
12.0683851242065,7.63157892227173,-40,751.5
12.2231664657593,9.60526275634766,-40,751.5
12.5827379226685,11.5789470672607,-40,751.5
13.4163904190063,13.5526313781738,-40,751.5
14.5366287231445,15.5263156890869,-40,751.5
15.047435760498,17.5,-40,751.5
15.3483581542969,19.4736843109131,-40,751.5
16.2003364562988,21.4473686218262,-40,751.5
16.6261405944824,23.4210529327393,-40,751.5
15.0625782012939,25.3947372436523,-40,751.5
13.4277753829956,27.3684215545654,-40,751.5
13.7172946929932,29.3421058654785,-40,751.5
14.5590991973877,31.3157901763916,-40,751.5
14.6067409515381,33.2894744873047,-40,751.5
14.767539024353,35.2631568908691,-40,751.5
14.6038522720337,37.2368431091309,-40,751.5
13.916618347168,39.2105255126953,-40,751.5
14.297700881958,41.184211730957,-40,751.5
15.0444583892822,43.1578941345215,-40,751.5
15.3155488967896,45.1315803527832,-40,751.5
14.5893268585205,47.1052627563477,-40,751.5
13.5480585098267,49.0789489746094,-40,751.5
13.8163709640503,51.0526313781738,-40,751.5
14.2641983032227,53.0263175964356,-40,751.5
14.3727722167969,55,-40,751.5
12.9918146133423,-20,-38,751.5
12.9381694793701,-18.0263156890869,-38,751.5
12.7585945129395,-16.0526313781738,-38,751.5
12.5942630767822,-14.0789470672607,-38,751.5
12.4494495391846,-12.1052627563477,-38,751.5
12.4145278930664,-10.1315793991089,-38,751.5
12.2338905334473,-8.1578950881958,-38,751.5
11.8884983062744,-6.18421030044556,-38,751.5
12.1026935577393,-4.21052646636963,-38,751.5
12.7070255279541,-2.23684215545654,-38,751.5
12.9753265380859,-0.263157904148102,-38,751.5
13.2011566162109,1.71052634716034,-38,751.5
12.9011039733887,3.68421053886414,-38,751.5
13.055006980896,5.65789461135864,-38,751.5
14.1236600875855,7.63157892227173,-38,751.5
14.2032470703125,9.60526275634766,-38,751.5
14.5368337631226,11.5789470672607,-38,751.5
15.0353155136108,13.5526313781738,-38,751.5
15.7516031265259,15.5263156890869,-38,751.5
16.4561004638672,17.5,-38,751.5
17.1036510467529,19.4736843109131,-38,751.5
17.9158191680908,21.4473686218262,-38,751.5
18.3009357452393,23.4210529327393,-38,751.5
17.1589221954346,25.3947372436523,-38,751.5
15.7200527191162,27.3684215545654,-38,751.5
15.7751960754395,29.3421058654785,-38,751.5
16.5172576904297,31.3157901763916,-38,751.5
16.8840827941895,33.2894744873047,-38,751.5
17.1931209564209,35.2631568908691,-38,751.5
17.1372013092041,37.2368431091309,-38,751.5
16.5836944580078,39.2105255126953,-38,751.5
16.62619972229,41.184211730957,-38,751.5
16.9304599761963,43.1578941345215,-38,751.5
16.8711357116699,45.1315803527832,-38,751.5
16.2882556915283,47.1052627563477,-38,751.5
15.606761932373,49.0789489746094,-38,751.5
15.6761569976807,51.0526313781738,-38,751.5
15.7354526519775,53.0263175964356,-38,751.5
15.322585105896,55,-38,751.5
14.3582248687744,-20,-36,751.5
14.3670511245728,-18.0263156890869,-36,751.5
14.3860912322998,-16.0526313781738,-36,751.5
14.543909072876,-14.0789470672607,-36,751.5
14.4582481384277,-12.1052627563477,-36,751.5
14.4063129425049,-10.1315793991089,-36,751.5
14.1276702880859,-8.1578950881958,-36,751.5
13.7480068206787,-6.18421030044556,-36,751.5
13.8656873703003,-4.21052646636963,-36,751.5
14.2354402542114,-2.23684215545654,-36,751.5
14.2973537445068,-0.263157904148102,-36,751.5
14.4836053848267,1.71052634716034,-36,751.5
14.6192255020142,3.68421053886414,-36,751.5
14.7096490859985,5.65789461135864,-36,751.5
15.2968769073486,7.63157892227173,-36,751.5
15.5946655273438,9.60526275634766,-36,751.5
15.7256002426147,11.5789470672607,-36,751.5
15.6753635406494,13.5526313781738,-36,751.5
15.6753511428833,15.5263156890869,-36,751.5
16.0809230804443,17.5,-36,751.5
16.4281787872314,19.4736843109131,-36,751.5
17.2081413269043,21.4473686218262,-36,751.5
18.6018257141113,23.4210529327393,-36,751.5
19.1604919433594,25.3947372436523,-36,751.5
18.8757076263428,27.3684215545654,-36,751.5
18.5941410064697,29.3421058654785,-36,751.5
18.3656330108643,31.3157901763916,-36,751.5
18.0191841125488,33.2894744873047,-36,751.5
17.9689559936523,35.2631568908691,-36,751.5
18.2768955230713,37.2368431091309,-36,751.5
18.0939750671387,39.2105255126953,-36,751.5
17.3694458007813,41.184211730957,-36,751.5
17.0245323181152,43.1578941345215,-36,751.5
17.0448513031006,45.1315803527832,-36,751.5
16.8997898101807,47.1052627563477,-36,751.5
16.5123958587647,49.0789489746094,-36,751.5
16.3720626831055,51.0526313781738,-36,751.5
16.2272205352783,53.0263175964356,-36,751.5
15.7085285186768,55,-36,751.5
15.77614402771,-20,-34,751.5
15.9971294403076,-18.0263156890869,-34,751.5
16.1210861206055,-16.0526313781738,-34,751.5
16.0979099273682,-14.0789470672607,-34,751.5
15.9492769241333,-12.1052627563477,-34,751.5
16.0295486450195,-10.1315793991089,-34,751.5
15.9119834899902,-8.1578950881958,-34,751.5
15.7306861877441,-6.18421030044556,-34,751.5
15.6365413665771,-4.21052646636963,-34,751.5
15.5237703323364,-2.23684215545654,-34,751.5
15.4668827056885,-0.263157904148102,-34,751.5
15.6760187149048,1.71052634716034,-34,751.5
15.9533882141113,3.68421053886414,-34,751.5
15.8506946563721,5.65789461135864,-34,751.5
15.7482995986938,7.63157892227173,-34,751.5
15.9421129226685,9.60526275634766,-34,751.5
15.9387369155884,11.5789470672607,-34,751.5
15.7810192108154,13.5526313781738,-34,751.5
15.5456666946411,15.5263156890869,-34,751.5
14.5223770141602,17.5,-34,751.5
12.5854988098145,19.4736843109131,-34,751.5
12.0626602172852,21.4473686218262,-34,751.5
13.0733470916748,23.4210529327393,-34,751.5
14.7601566314697,25.3947372436523,-34,751.5
17.6637725830078,27.3684215545654,-34,751.5
19.5186634063721,29.3421058654785,-34,751.5
19.7977561950684,31.3157901763916,-34,751.5
19.3088569641113,33.2894744873047,-34,751.5
18.8718605041504,35.2631568908691,-34,751.5
19.0918445587158,37.2368431091309,-34,751.5
19.0474910736084,39.2105255126953,-34,751.5
18.3178634643555,41.184211730957,-34,751.5
17.6669826507568,43.1578941345215,-34,751.5
17.5986156463623,45.1315803527832,-34,751.5
17.5485763549805,47.1052627563477,-34,751.5
17.1315879821777,49.0789489746094,-34,751.5
16.8149604797363,51.0526313781738,-34,751.5
16.839038848877,53.0263175964356,-34,751.5
16.6241817474365,55,-34,751.5
17.0233764648438,-20,-32,751.5
17.3207149505615,-18.0263156890869,-32,751.5
17.370397567749,-16.0526313781738,-32,751.5
17.0622272491455,-14.0789470672607,-32,751.5
16.8557205200195,-12.1052627563477,-32,751.5
16.8814582824707,-10.1315793991089,-32,751.5
16.8781623840332,-8.1578950881958,-32,751.5
16.8970737457275,-6.18421030044556,-32,751.5
17.003490447998,-4.21052646636963,-32,751.5
16.8311100006104,-2.23684215545654,-32,751.5
16.7328147888184,-0.263157904148102,-32,751.5
16.6746101379395,1.71052634716034,-32,751.5
16.5415859222412,3.68421053886414,-32,751.5
16.4228553771973,5.65789461135864,-32,751.5
16.1847267150879,7.63157892227173,-32,751.5
16.026782989502,9.60526275634766,-32,751.5
15.9478454589844,11.5789470672607,-32,751.5
15.8824729919434,13.5526313781738,-32,751.5
15.3495140075684,15.5263156890869,-32,751.5
13.2585582733154,17.5,-32,751.5
10.1513252258301,19.4736843109131,-32,751.5
8.23442649841309,21.4473686218262,-32,751.5
8.26022338867188,23.4210529327393,-32,751.5
9.34941005706787,25.3947372436523,-32,751.5
12.0149345397949,27.3684215545654,-32,751.5
16.6611003875732,29.3421058654785,-32,751.5
20.1337547302246,31.3157901763916,-32,751.5
21.0893096923828,33.2894744873047,-32,751.5
20.4166774749756,35.2631568908691,-32,751.5
19.6208190917969,37.2368431091309,-32,751.5
19.7132587432861,39.2105255126953,-32,751.5
19.7538261413574,41.184211730957,-32,751.5
18.9345684051514,43.1578941345215,-32,751.5
18.6967086791992,45.1315803527832,-32,751.5
18.536075592041,47.1052627563477,-32,751.5
18.1227321624756,49.0789489746094,-32,751.5
18.1210823059082,51.0526313781738,-32,751.5
18.4413566589355,53.0263175964356,-32,751.5
18.2585315704346,55,-32,751.5
18.2288970947266,-20,-30,751.5
18.4806652069092,-18.0263156890869,-30,751.5
18.3798294067383,-16.0526313781738,-30,751.5
18.0603408813477,-14.0789470672607,-30,751.5
17.9166717529297,-12.1052627563477,-30,751.5
17.8966636657715,-10.1315793991089,-30,751.5
17.9160957336426,-8.1578950881958,-30,751.5
17.8135147094727,-6.18421030044556,-30,751.5
17.6881771087647,-4.21052646636963,-30,751.5
17.5494194030762,-2.23684215545654,-30,751.5
17.6684722900391,-0.263157904148102,-30,751.5
17.4574298858643,1.71052634716034,-30,751.5
17.0199680328369,3.68421053886414,-30,751.5
17.0578746795654,5.65789461135864,-30,751.5
16.9167766571045,7.63157892227173,-30,751.5
16.4675483703613,9.60526275634766,-30,751.5
16.1215667724609,11.5789470672607,-30,751.5
15.75146484375,13.5526313781738,-30,751.5
14.1728086471558,15.5263156890869,-30,751.5
11.9036846160889,17.5,-30,751.5
10.4143753051758,19.4736843109131,-30,751.5
9.22236633300781,21.4473686218262,-30,751.5
9.19424247741699,23.4210529327393,-30,751.5
8.70719528198242,25.3947372436523,-30,751.5
8.25630569458008,27.3684215545654,-30,751.5
12.024486541748,29.3421058654785,-30,751.5
18.3765678405762,31.3157901763916,-30,751.5
21.8683547973633,33.2894744873047,-30,751.5
21.8246288299561,35.2631568908691,-30,751.5
20.7712936401367,37.2368431091309,-30,751.5
20.8593673706055,39.2105255126953,-30,751.5
21.125846862793,41.184211730957,-30,751.5
20.50856590271,43.1578941345215,-30,751.5
20.2996044158936,45.1315803527832,-30,751.5
20.1400623321533,47.1052627563477,-30,751.5
19.9237880706787,49.0789489746094,-30,751.5
19.8910007476807,51.0526313781738,-30,751.5
20.0977306365967,53.0263175964356,-30,751.5
19.7746887207031,55,-30,751.5
19.1911506652832,-20,-28,751.5
19.3610725402832,-18.0263156890869,-28,751.5
19.1896667480469,-16.0526313781738,-28,751.5
18.9187870025635,-14.0789470672607,-28,751.5
18.8670921325684,-12.1052627563477,-28,751.5
18.8316421508789,-10.1315793991089,-28,751.5
18.6461868286133,-8.1578950881958,-28,751.5
18.3985023498535,-6.18421030044556,-28,751.5
18.1941051483154,-4.21052646636963,-28,751.5
18.061128616333,-2.23684215545654,-28,751.5
18.0897941589355,-0.263157904148102,-28,751.5
17.8571090698242,1.71052634716034,-28,751.5
17.4633865356445,3.68421053886414,-28,751.5
17.3611888885498,5.65789461135864,-28,751.5
17.0641326904297,7.63157892227173,-28,751.5
16.6304225921631,9.60526275634766,-28,751.5
16.2567119598389,11.5789470672607,-28,751.5
15.1440925598145,13.5526313781738,-28,751.5
12.6239814758301,15.5263156890869,-28,751.5
11.3127326965332,17.5,-28,751.5
11.1652812957764,19.4736843109131,-28,751.5
12.2294893264771,21.4473686218262,-28,751.5
12.8256826400757,23.4210529327393,-28,751.5
10.9735269546509,25.3947372436523,-28,751.5
8.39999389648438,27.3684215545654,-28,751.5
10.2516784667969,29.3421058654785,-28,751.5
16.0548057556152,31.3157901763916,-28,751.5
21.2807922363281,33.2894744873047,-28,751.5
22.5651168823242,35.2631568908691,-28,751.5
21.997688293457,37.2368431091309,-28,751.5
22.0072441101074,39.2105255126953,-28,751.5
22.2725238800049,41.184211730957,-28,751.5
22.0830821990967,43.1578941345215,-28,751.5
21.9267349243164,45.1315803527832,-28,751.5
21.7546653747559,47.1052627563477,-28,751.5
21.4806480407715,49.0789489746094,-28,751.5
21.0929412841797,51.0526313781738,-28,751.5
21.061408996582,53.0263175964356,-28,751.5
20.8631248474121,55,-28,751.5
20.3316020965576,-20,-26,751.5
20.1943626403809,-18.0263156890869,-26,751.5
19.8432121276855,-16.0526313781738,-26,751.5
19.7185173034668,-14.0789470672607,-26,751.5
19.761926651001,-12.1052627563477,-26,751.5
19.4395599365234,-10.1315793991089,-26,751.5
19.1249370574951,-8.1578950881958,-26,751.5
18.9322757720947,-6.18421030044556,-26,751.5
18.6929531097412,-4.21052646636963,-26,751.5
18.4613437652588,-2.23684215545654,-26,751.5
18.2683200836182,-0.263157904148102,-26,751.5
18.1070747375488,1.71052634716034,-26,751.5
17.9515953063965,3.68421053886414,-26,751.5
17.5636119842529,5.65789461135864,-26,751.5
16.6908988952637,7.63157892227173,-26,751.5
16.1737785339355,9.60526275634766,-26,751.5
16.0824947357178,11.5789470672607,-26,751.5
14.7202892303467,13.5526313781738,-26,751.5
13.3662824630737,15.5263156890869,-26,751.5
11.5229511260986,17.5,-26,751.5
12.2101974487305,19.4736843109131,-26,751.5
14.0845012664795,21.4473686218262,-26,751.5
14.6947402954102,23.4210529327393,-26,751.5
12.8718185424805,25.3947372436523,-26,751.5
10.6547012329102,27.3684215545654,-26,751.5
11.7803192138672,29.3421058654785,-26,751.5
16.1670837402344,31.3157901763916,-26,751.5
21.0764636993408,33.2894744873047,-26,751.5
22.9607315063477,35.2631568908691,-26,751.5
22.6592712402344,37.2368431091309,-26,751.5
22.499698638916,39.2105255126953,-26,751.5
23.1542682647705,41.184211730957,-26,751.5
23.1581611633301,43.1578941345215,-26,751.5
22.4828357696533,45.1315803527832,-26,751.5
22.5805377960205,47.1052627563477,-26,751.5
22.7108745574951,49.0789489746094,-26,751.5
22.0775012969971,51.0526313781738,-26,751.5
21.6411418914795,53.0263175964356,-26,751.5
21.7303409576416,55,-26,751.5
21.2591743469238,-20,-24,751.5
21.0934925079346,-18.0263156890869,-24,751.5
20.6621837615967,-16.0526313781738,-24,751.5
20.5176315307617,-14.0789470672607,-24,751.5
20.3969116210938,-12.1052627563477,-24,751.5
19.9138240814209,-10.1315793991089,-24,751.5
19.6498203277588,-8.1578950881958,-24,751.5
19.4992828369141,-6.18421030044556,-24,751.5
19.0936412811279,-4.21052646636963,-24,751.5
18.8223819732666,-2.23684215545654,-24,751.5
18.6353454589844,-0.263157904148102,-24,751.5
18.3281593322754,1.71052634716034,-24,751.5
18.168773651123,3.68421053886414,-24,751.5
17.7969913482666,5.65789461135864,-24,751.5
16.6323986053467,7.63157892227173,-24,751.5
16.080099105835,9.60526275634766,-24,751.5
16.1783142089844,11.5789470672607,-24,751.5
14.4409160614014,13.5526313781738,-24,751.5
13.6808338165283,15.5263156890869,-24,751.5
12.0799055099487,17.5,-24,751.5
13.6910305023193,19.4736843109131,-24,751.5
16.2416038513184,21.4473686218262,-24,751.5
16.6925811767578,23.4210529327393,-24,751.5
15.0710010528564,25.3947372436523,-24,751.5
13.749683380127,27.3684215545654,-24,751.5
14.7912712097168,29.3421058654785,-24,751.5
17.6985473632813,31.3157901763916,-24,751.5
20.991678237915,33.2894744873047,-24,751.5
23.4088745117188,35.2631568908691,-24,751.5
23.2459754943848,37.2368431091309,-24,751.5
23.0782623291016,39.2105255126953,-24,751.5
24.1254825592041,41.184211730957,-24,751.5
23.7820358276367,43.1578941345215,-24,751.5
21.9824695587158,45.1315803527832,-24,751.5
21.919942855835,47.1052627563477,-24,751.5
23.0473117828369,49.0789489746094,-24,751.5
23.2980880737305,51.0526313781738,-24,751.5
22.5609455108643,53.0263175964356,-24,751.5
22.3629055023193,55,-24,751.5
21.8499202728272,-20,-22,751.5
21.5634460449219,-18.0263156890869,-22,751.5
21.0266246795654,-16.0526313781738,-22,751.5
20.8611602783203,-14.0789470672607,-22,751.5
20.5658302307129,-12.1052627563477,-22,751.5
20.1017036437988,-10.1315793991089,-22,751.5
20.008659362793,-8.1578950881958,-22,751.5
19.7746524810791,-6.18421030044556,-22,751.5
19.1771926879883,-4.21052646636963,-22,751.5
19.0578136444092,-2.23684215545654,-22,751.5
19.100456237793,-0.263157904148102,-22,751.5
18.4669303894043,1.71052634716034,-22,751.5
17.9771270751953,3.68421053886414,-22,751.5
17.7581787109375,5.65789461135864,-22,751.5
16.8661098480225,7.63157892227173,-22,751.5
16.4408664703369,9.60526275634766,-22,751.5
16.0166664123535,11.5789470672607,-22,751.5
14.0671701431274,13.5526313781738,-22,751.5
13.8244113922119,15.5263156890869,-22,751.5
12.6179113388062,17.5,-22,751.5
15.2504835128784,19.4736843109131,-22,751.5
17.4406986236572,21.4473686218262,-22,751.5
17.6491966247559,23.4210529327393,-22,751.5
16.5185565948486,25.3947372436523,-22,751.5
16.1786479949951,27.3684215545654,-22,751.5
16.7973766326904,29.3421058654785,-22,751.5
18.2825202941895,31.3157901763916,-22,751.5
20.7796936035156,33.2894744873047,-22,751.5
23.7277889251709,35.2631568908691,-22,751.5
23.8907070159912,37.2368431091309,-22,751.5
23.936393737793,39.2105255126953,-22,751.5
25.0738697052002,41.184211730957,-22,751.5
24.1804218292236,43.1578941345215,-22,751.5
20.7136459350586,45.1315803527832,-22,751.5
19.6376953125,47.1052627563477,-22,751.5
22.3422660827637,49.0789489746094,-22,751.5
24.0631427764893,51.0526313781738,-22,751.5
23.2536506652832,53.0263175964356,-22,751.5
22.5846366882324,55,-22,751.5
21.9566612243652,-20,-20,751.5
21.6261444091797,-18.0263156890869,-20,751.5
21.195426940918,-16.0526313781738,-20,751.5
21.0705032348633,-14.0789470672607,-20,751.5
20.7517356872559,-12.1052627563477,-20,751.5
20.3190956115723,-10.1315793991089,-20,751.5
20.2354145050049,-8.1578950881958,-20,751.5
19.9933071136475,-6.18421030044556,-20,751.5
19.4273300170898,-4.21052646636963,-20,751.5
19.3364562988281,-2.23684215545654,-20,751.5
19.3070068359375,-0.263157904148102,-20,751.5
18.488073348999,1.71052634716034,-20,751.5
17.8793296813965,3.68421053886414,-20,751.5
17.700174331665,5.65789461135864,-20,751.5
17.0994338989258,7.63157892227173,-20,751.5
16.2605533599854,9.60526275634766,-20,751.5
15.420280456543,11.5789470672607,-20,751.5
16.8379993438721,13.5526313781738,-20,751.5
15.1631317138672,15.5263156890869,-20,751.5
14.3797397613525,17.5,-20,751.5
16.4142303466797,19.4736843109131,-20,751.5
17.7327766418457,21.4473686218262,-20,751.5
18.0773067474365,23.4210529327393,-20,751.5
17.8147220611572,25.3947372436523,-20,751.5
17.4592971801758,27.3684215545654,-20,751.5
17.0368194580078,29.3421058654785,-20,751.5
17.5176620483398,31.3157901763916,-20,751.5
19.9225807189941,33.2894744873047,-20,751.5
23.3074417114258,35.2631568908691,-20,751.5
24.4829063415527,37.2368431091309,-20,751.5
24.7340984344482,39.2105255126953,-20,751.5
25.6472816467285,41.184211730957,-20,751.5
25.0547771453857,43.1578941345215,-20,751.5
21.2372798919678,45.1315803527832,-20,751.5
19.1662063598633,47.1052627563477,-20,751.5
21.2750625610352,49.0789489746094,-20,751.5
23.9482650756836,51.0526313781738,-20,751.5
23.6674938201904,53.0263175964356,-20,751.5
22.8299694061279,55,-20,751.5
22.2185840606689,-20,-18,751.5
21.9914016723633,-18.0263156890869,-18,751.5
21.752758026123,-16.0526313781738,-18,751.5
21.5688381195068,-14.0789470672607,-18,751.5
21.1504154205322,-12.1052627563477,-18,751.5
20.7342414855957,-10.1315793991089,-18,751.5
20.5730323791504,-8.1578950881958,-18,751.5
20.2583198547363,-6.18421030044556,-18,751.5
19.754077911377,-4.21052646636963,-18,751.5
19.5217208862305,-2.23684215545654,-18,751.5
19.2720527648926,-0.263157904148102,-18,751.5
18.6561660766602,1.71052634716034,-18,751.5
18.2496662139893,3.68421053886414,-18,751.5
17.9337177276611,5.65789461135864,-18,751.5
17.2794456481934,7.63157892227173,-18,751.5
16.3047637939453,9.60526275634766,-18,751.5
15.0065536499023,11.5789470672607,-18,751.5
17.5838279724121,13.5526313781738,-18,751.5
15.9877071380615,15.5263156890869,-18,751.5
15.8949384689331,17.5,-18,751.5
16.4680366516113,19.4736843109131,-18,751.5
17.1788635253906,21.4473686218262,-18,751.5
18.1072559356689,23.4210529327393,-18,751.5
18.40940284729,25.3947372436523,-18,751.5
17.9598693847656,27.3684215545654,-18,751.5
17.6535301208496,29.3421058654785,-18,751.5
18.0607089996338,31.3157901763916,-18,751.5
19.79075050354,33.2894744873047,-18,751.5
22.2402286529541,35.2631568908691,-18,751.5
24.2737560272217,37.2368431091309,-18,751.5
24.6793384552002,39.2105255126953,-18,751.5
25.5065422058106,41.184211730957,-18,751.5
25.7057609558106,43.1578941345215,-18,751.5
23.098539352417,45.1315803527832,-18,751.5
20.9008979797363,47.1052627563477,-18,751.5
20.6903381347656,49.0789489746094,-18,751.5
23.3446559906006,51.0526313781738,-18,751.5
24.0475311279297,53.0263175964356,-18,751.5
23.4139270782471,55,-18,751.5
22.9812164306641,-20,-16,751.5
22.7949333190918,-18.0263156890869,-16,751.5
22.5963478088379,-16.0526313781738,-16,751.5
22.2597274780273,-14.0789470672607,-16,751.5
21.8281402587891,-12.1052627563477,-16,751.5
21.507999420166,-10.1315793991089,-16,751.5
21.3236923217773,-8.1578950881958,-16,751.5
20.8931617736816,-6.18421030044556,-16,751.5
20.3966751098633,-4.21052646636963,-16,751.5
19.9697437286377,-2.23684215545654,-16,751.5
19.4778423309326,-0.263157904148102,-16,751.5
19.0942802429199,1.71052634716034,-16,751.5
19.0069923400879,3.68421053886414,-16,751.5
18.2445507049561,5.65789461135864,-16,751.5
17.463888168335,7.63157892227173,-16,751.5
17.6411399841309,9.60526275634766,-16,751.5
16.7726593017578,11.5789470672607,-16,751.5
17.8207378387451,13.5526313781738,-16,751.5
16.2207641601563,15.5263156890869,-16,751.5
16.2886848449707,17.5,-16,751.5
16.8171539306641,19.4736843109131,-16,751.5
17.552131652832,21.4473686218262,-16,751.5
18.4712162017822,23.4210529327393,-16,751.5
19.0876483917236,25.3947372436523,-16,751.5
19.0302467346191,27.3684215545654,-16,751.5
19.1652317047119,29.3421058654785,-16,751.5
19.6898326873779,31.3157901763916,-16,751.5
20.3403015136719,33.2894744873047,-16,751.5
21.516185760498,35.2631568908691,-16,751.5
22.9043197631836,37.2368431091309,-16,751.5
23.1978015899658,39.2105255126953,-16,751.5
24.7895565032959,41.184211730957,-16,751.5
25.9188194274902,43.1578941345215,-16,751.5
24.5186538696289,45.1315803527832,-16,751.5
22.1933403015137,47.1052627563477,-16,751.5
20.9853382110596,49.0789489746094,-16,751.5
22.9316673278809,51.0526313781738,-16,751.5
24.1223526000977,53.0263175964356,-16,751.5
23.9529800415039,55,-16,751.5
23.9217529296875,-20,-14,751.5
23.7687816619873,-18.0263156890869,-14,751.5
23.4932155609131,-16.0526313781738,-14,751.5
23.137622833252,-14.0789470672607,-14,751.5
22.867223739624,-12.1052627563477,-14,751.5
22.5560493469238,-10.1315793991089,-14,751.5
22.1961402893066,-8.1578950881958,-14,751.5
21.7424659729004,-6.18421030044556,-14,751.5
21.3625297546387,-4.21052646636963,-14,751.5
20.9660491943359,-2.23684215545654,-14,751.5
20.3049030303955,-0.263157904148102,-14,751.5
19.9115428924561,1.71052634716034,-14,751.5
19.7347888946533,3.68421053886414,-14,751.5
18.79079246521,5.65789461135864,-14,751.5
18.2569751739502,7.63157892227173,-14,751.5
19.3941192626953,9.60526275634766,-14,751.5
